activity_id,customer_id,activity_timestamp,activity_type,device_type,platform,session_duration
ACT234314,CUST19847,2026-03-14,Logout,Mobile,Android,18.68
ACT234315,CUST39861,2023-04-13,Login,Mobile,iOS,
ACT234316,CUST20171,2028-04-14,View Account,Mobile,Android,-21.0
ACT234317,CUST07102,2024-10-18,Login,Mobile,iOS,7.38
ACT234318,CUST17237,2026-06-08,Transfer,Mobile,Web,13.59
ACT234319,CUST12061,2026-03-03,View Account,Mobile,Android,38.26
ACT234320,CUST43949,2025-08-29,Payment,Mobile,Web,12.18
ACT234321,CUST01814,2027-02-15,View Account,Mobile,iOS,3.16
ACT234322,CUST29891,2025-02-22,Login,Desktop,iOS,52.75
ACT234323,CUST03665,2024-06-06,Withdrawal,Mobile,Web,46.42
ACT234324,CUST43177,2028-05-12,Payment,,Android,8.18
ACT234325,CUST13070,2025-09-15,Logout,Mobile,Windows,11.43
ACT234326,CUST48604,2028-05-15,Login,Mobile,Web,25.6
ACT234327,CUST39746,2027-10-13,Login,Mobile,iOS,54.15
ACT234328,CUST31654,2026-07-02,Login,Mobile,Android,20.15
ACT234329,CUST03227,2026-08-03,Login,Mobile,Android,14.22
ACT234330,CUST10229,2026-12-07,View Account,Mobile,iOS,14.09
ACT234331,CUST43901,2026-06-30,Transfer,Mobile,iOS,10.59
ACT234332,CUST30372,2026-02-21,View Account,Desktop,Android,15.51
ACT234333,CUST41218,2026-09-14,View Account,Mobile,iOS,2.97
ACT234334,CUST29774,2024-09-30,Login,Mobile,iOS,24.23
ACT234335,CUST03836,2027-09-16,View Account,,Android,8.11
ACT234336,CUST36763,2024-04-28,View Account,Mobile,Android,15.47
ACT234337,CUST03250,2029-04-05,Logout,Mobile,Android,3.63
ACT234338,CUST49642,2027-05-12,Login,Desktop,Android,25.73
ACT234339,CUST37405,2027-09-01,View Account,Tablet,Android,16.42
ACT234340,CUST27830,2026-09-08,Logout,Mobile,iOS,15.16
ACT234341,CUST18477,2027-05-05,Payment,Desktop,Android,13.94
ACT234342,CUST15112,2026-12-12,Deposit,Desktop,Windows,6.75
ACT234343,CUST19929,2025-11-30,View Account,Desktop,iOS,40.02
ACT234344,CUST10674,2025-02-09,View Account,Desktop,Web,14.62
ACT234345,CUST26389,2026-04-02,Transfer,Mobile,Web,24.35
ACT234346,CUST21984,2025-11-26,Profile Update,Desktop,iOS,12.19
ACT234347,CUST21953,2026-09-12,Logout,Mobile,Android,12.59
ACT234348,CUST42973,2026-12-18,Profile Update,Mobile,Android,30.25
ACT234349,CUST25420,2028-12-20,Logout,Desktop,iOS,25.53
ACT234350,CUST40989,2025-02-01,Logout,Mobile,Android,9.46
ACT234351,CUST03612,2027-08-09,View Account,Mobile,Windows,47.36
ACT234352,CUST02525,2025-01-14,,Tablet,iOS,18.83
ACT234353,CUST25174,2026-09-25,View Account,Mobile,Android,6.67
ACT234354,CUST43915,2025-10-09,View Account,Tablet,Web,9.05
ACT234355,CUST02963,2027-12-10,View Account,Desktop,Web,22.74
ACT234356,CUST45023,2026-09-24,Login,Tablet,iOS,
ACT234357,CUST08601,2027-08-01,View Account,Mobile,Web,24.22
ACT234358,CUST29294,2024-09-06,View Account,Tablet,iOS,10.77
ACT234359,CUST02641,2026-04-22,,Mobile,iOS,19.47
ACT234360,CUST34354,2024-05-14,Transfer,Desktop,Web,11.48
ACT234361,CUST48445,2026-02-03,Login,Tablet,Android,2.58
ACT234362,CUST28712,2028-01-03,Logout,Mobile,Android,4.15
ACT234363,CUST08675,2026-01-28,PAYMENT,Desktop,Android,34.03
ACT234364,CUST03884,2027-10-03,View Account,Desktop,iOS,13.88
ACT234365,CUST37175,2025-07-02,Withdrawal,Desktop,Android,8.99
ACT234366,CUST31797,2028-12-14,View Account,Mobile,Web,23.37
ACT234367,CUST10228,2024-09-13,View Account,Tablet,Web,7.41
ACT234368,CUST45604,2026-05-14,View Account,Mobile,Windows,
ACT234369,CUST05868,2025-08-10,Transfer,Mobile,Windows,8.29
ACT234370,CUST15875,2026-06-23,Login,Mobile,iOS,6.27
ACT234371,CUST22800,2028-04-01,Login,Mobile,Android,4.09
ACT234372,CUST44719,2025-07-22,Logout,Mobile,Android,18.07
ACT234373,CUST46354,2025-09-09,Deposit,Mobile,Android,4.36
ACT234374,CUST41846,2027-11-25,View Account,Desktop,Web,12.45
ACT234375,CUST41967,2025-11-01,Logout,Desktop,iOS,28.19
ACT234376,CUST42466,2025-11-23,,Mobile,Android,17.88
ACT234377,CUST07335,2026-01-21,Profile Update,Mobile,Windows,17.53
ACT234378,CUST46220,2028-12-09,Login,Mobile,Android,24.7
ACT234379,CUST39345,2025-03-21,Login,Desktop,iOS,12.11
ACT234380,CUST13625,2028-07-14,Payment,Desktop,Android,
ACT234381,CUST06909,2027-02-08,View Account,Mobile,Web,20.31
ACT234382,CUST21278,2029-02-21,Withdrawal,Mobile,iOS,8.54
ACT234383,CUST21080,2024-03-22,View Account,Mobile,iOS,13.74
ACT234384,CUST06566,2026-01-14,Payment,Desktop,Android,7.56
ACT234385,CUST17754,2025-04-30,View Account,Mobile,iOS,6.85
ACT234386,CUST47640,2028-07-17,View Account,Tablet,Android,19.28
ACT234387,CUST25612,2025-11-28,Deposit,Mobile,iOS,40.34
ACT234388,CUST01846,2028-07-31,View Account,Mobile,Android,16.51
ACT234389,CUST21885,2027-07-05,Transfer,Desktop,iOS,26.62
ACT234390,CUST20611,2025-07-21,View Account,Mobile,Android,5.74
ACT234391,CUST17626,2026-08-26,View Account,Desktop,Web,4.52
ACT234392,CUST40723,2026-11-14,Payment,Mobile,Android,6.63
ACT234393,CUST05295,2026-05-24,Login,Mobile,iOS,37.63
ACT234394,CUST18020,2026-01-11,View Account,,Windows,17.27
ACT234395,CUST10318,2025-07-03,Login,Tablet,iOS,11.92
ACT234396,CUST18587,2027-01-04,,Mobile,Android,15.59
ACT234397,CUST09810,2023-06-29,Login,Mobile,Android,8.3
ACT234398,CUST06962,2027-02-22,View Account,Mobile,Android,3.4
ACT234399,CUST38628,2026-10-29,Login,Mobile,Web,7.53
ACT234400,CUST16784,2026-02-27,View Account,Desktop,Web,15.31
ACT234401,CUST27194,2026-08-24,Payment,Mobile,Android,23.93
ACT234402,CUST29339,2029-04-19,View Account,Mobile,Windows,17.69
ACT234403,CUST16373,2028-10-03,View Account,Mobile,Android,18.09
ACT234404,CUST03104,2026-09-30,View Account,Mobile,Android,15.13
ACT234405,CUST26986,2026-12-23,View Account,Mobile,iOS,9.09
ACT234406,CUST29781,2024-12-11,View Account,Mobile,Android,2.98
ACT234407,CUST28805,2026-11-01,View Account,Mobile,Android,26.21
ACT234408,CUST30360,2026-06-04,Payment,Mobile,Android,11.35
ACT234409,CUST36496,2024-10-10,Deposit,Mobile,Web,12.57
ACT234410,CUST39991,2027-06-21,View Account,Tablet,Android,20.22
ACT234411,CUST31543,2027-05-22,View Account,Mobile,Web,16.02
ACT234412,CUST17314,2026-09-29,View Account,Mobile,Web,18.45
ACT234413,CUST20085,2026-11-26,Logout,Mobile,Web,6.7
ACT234414,CUST00458,2027-06-13,Logout,Desktop,Web,28.83
ACT234415,CUST47331,2026-09-17,,Mobile,Web,8.04
ACT234416,CUST04878,2026-10-10,Login,Desktop,Android,8.96
ACT234417,CUST33984,2028-01-19,Transfer,Mobile,Android,51.53
ACT234418,CUST10810,2026-05-20,View Account,Tablet,android,26.94
ACT234419,CUST22938,2026-09-26,Transfer,Mobile,Windows,2.33
ACT234420,CUST13882,2025-05-25,Logout,,iOS,17.68
ACT234421,CUST10273,2025-10-03,Login,Desktop,iOS,13.4
ACT234422,CUST47709,2025-11-26,Withdrawal,Mobile,Android,90.98
ACT234423,CUST43099,2026-11-28,Deposit,Mobile,Web,7.4
ACT234424,CUST30307,2024-10-30,Login,Mobile,iOS,19.45
ACT234425,CUST44537,2023-07-20,Payment,Mobile,iOS,9.93
ACT234426,CUST48314,2027-03-25,Login,Mobile,iOS,5.36
ACT234427,CUST16633,2027-06-18,View Account,Desktop,Android,13.21
ACT234428,CUST30247,2025-04-20,Login,Mobile,Android,30.52
ACT234429,CUST39234,2024-05-25,View Account,Mobile,Android,1.73
ACT234430,CUST39583,2026-12-12,Transfer,Mobile,iOS,14.41
ACT234431,CUST23174,2026-02-12,Payment,Mobile,iOS,6.94
ACT234432,CUST48163,2025-07-24,Login,Mobile,Web,8.33
ACT234433,CUST22609,2026-03-11,Payment,Mobile,Android,7.89
ACT234434,CUST36813,2025-01-20,Payment,Mobile,Windows,45.91
ACT234435,CUST32569,2025-05-13,Login,Mobile,Windows,
ACT234436,CUST45464,2027-09-27,Payment,Mobile,iOS,26.19
ACT234437,CUST40875,2024-09-07,View Account,Mobile,Web,10.42
ACT234438,CUST43777,2028-05-05,Payment,Mobile,Web,22.48
ACT234439,CUST35301,2025-01-04,Payment,Mobile,Android,8.22
ACT234440,CUST46190,2025-02-27,View Account,Tablet,Web,6.84
ACT234441,CUST19508,2025-08-29,View Account,Mobile,Android,8.56
ACT234442,CUST02057,2024-07-11,Logout,Mobile,Android,27.44
ACT234443,CUST37919,2027-07-04,Deposit,Tablet,Android,
ACT234444,CUST30784,2026-01-24,Login,Desktop,iOS,12.49
ACT234445,CUST39410,2026-10-20,Logout,Desktop,iOS,9.79
ACT234446,CUST49216,2025-09-16,Profile update,Mobile,Android,43.32
ACT234447,CUST26612,2025-05-28,View Account,Mobile,Android,3.97
ACT234448,CUST45486,2023-06-06,View Account,Tablet,iOS,19.37
ACT234449,CUST39205,2025-09-19,View Account,Mobile,iOS,11.36
ACT234450,CUST40064,2026-07-25,Withdrawal,Mobile,iOS,10.0
ACT234451,CUST20644,2027-11-28,Login,Mobile,Android,80.39
ACT234452,CUST44587,2026-03-24,View Account,Desktop,Android,16.38
ACT234453,CUST43837,2026-05-02,View Account,Desktop,iOS,17.76
ACT234454,CUST32573,2026-04-23,View Account,Mobile,Web,32.2
ACT234455,CUST33965,2024-09-19,View Account,Mobile,Android,16.59
ACT234456,CUST45730,2025-04-12,View Account,Mobile,Android,20.65
ACT234457,CUST15370,2026-04-30,Transfer,Desktop,iOS,16.77
ACT234458,CUST31242,2025-05-28,Payment,Desktop,Android,10.0
ACT234459,CUST05299,2024-09-12,Payment,Mobile,Android,13.47
ACT234460,CUST18221,2024-05-08,View Account,Mobile,Web,22.15
ACT234461,CUST28402,2027-03-27,View Account,Tablet,iOS,7.84
ACT234462,CUST07891,2025-12-21,Payment,Mobile,Android,21.96
ACT234463,CUST43580,2024-11-07,Login,Desktop,iOS,19.24
ACT234464,CUST42471,2025-11-05,View Account,Mobile,Android,11.94
ACT234465,CUST03508,2024-10-03,Logout,Mobile,iOS,11.45
ACT234466,CUST21083,2027-11-20,View Account,Mobile,iOS,1.53
ACT234467,CUST42280,2026-03-14,View Account,Mobile,Web,16.1
ACT234468,CUST23508,2028-06-25,View Account,Mobile,Android,5.74
ACT234469,CUST31459,2023-01-17,,Mobile,Web,37.24
ACT234470,CUST25293,2027-08-16,View Account,Mobile,iOS,4.18
ACT234471,CUST32360,2026-05-10,Payment,Mobile,iOS,47.38
ACT234472,CUST07161,2026-01-16,Login,Mobile,Android,24.34
ACT234473,CUST09608,2025-10-07,Login,Tablet,Android,41.92
ACT234474,CUST45647,2026-12-06,View Account,Mobile,Web,5.46
ACT234475,CUST46870,2025-07-04,Deposit,Desktop,Android,28.66
ACT234476,CUST29286,2027-06-10,Logout,Mobile,Android,7.88
ACT234477,CUST11471,2024-08-07,View Account,Tablet,Windows,17.67
ACT234478,CUST14252,2026-01-29,View Account,Mobile,Android,12.75
ACT234479,CUST09255,2026-06-22,View Account,Desktop,Windows,3.72
ACT234480,CUST12585,2026-07-25,Logout,Desktop,Web,23.09
ACT234481,CUST19468,2025-08-20,Login,Mobile,iOS,7.24
ACT234482,CUST11193,2027-05-26,View Account,,iOS,11.64
ACT234483,CUST11979,2025-05-03,Login,Tablet,Android,20.02
ACT234484,CUST19887,2026-09-13,Login,Desktop,Android,4.65
ACT234485,CUST43171,2024-07-11,Deposit,Desktop,Android,9.21
ACT234486,CUST04338,2025-09-09,View Account,Mobile,Android,23.7
ACT234487,CUST16945,2025-09-19,Deposit,Desktop,Android,13.77
ACT234488,CUST40065,2024-06-26,View Account,Desktop,Web,40.43
ACT234489,CUST44564,2028-10-20,Login,Mobile,Android,19.93
ACT234490,CUST01522,2028-02-21,Login,Mobile,Web,15.26
ACT234491,CUST07846,2026-04-29,Deposit,Mobile,Web,52.13
ACT234492,CUST18064,2027-10-22,Login,Mobile,Android,4.61
ACT234493,CUST30859,2028-06-03,Transfer,Mobile,iOS,27.67
ACT234494,CUST06443,2027-07-10,View Account,Mobile,Web,14.38
ACT234495,CUST28016,2025-03-25,Deposit,Mobile,Web,5.19
ACT234496,CUST12439,2027-03-08,Logout,Mobile,Windows,8.68
ACT234497,CUST45748,2026-03-31,Logout,,Web,5.3
ACT234498,CUST12928,2026-09-25,View Account,,iOS,17.09
ACT234499,CUST26016,2026-05-04,Logout,Mobile,Android,106.41
ACT234500,CUST44046,2028-08-01,View Account,Desktop,Android,16.51
ACT234501,CUST38044,2025-11-24,View Account,Desktop,Android,106.3
ACT234502,CUST10672,2028-12-24,View Account,Desktop,Web,45.58
ACT234503,CUST46664,2025-10-14,View Account,Mobile,iOS,19.38
ACT234504,CUST38753,2026-05-02,login,Mobile,Android,25.14
ACT234505,CUST29544,2026-05-25,View Account,Mobile,Web,17.64
ACT234506,CUST06037,2025-09-03,View Account,Mobile,Windows,9.8
ACT234507,CUST21617,2025-12-04,,Mobile,Android,15.55
ACT234508,CUST40806,2027-03-02,View Account,Desktop,iOS,10.14
ACT234509,CUST01665,2027-07-29,View Account,Mobile,iOS,6.37
ACT234510,CUST08738,2027-01-22,Login,Mobile,iOS,10.27
ACT234511,CUST34453,2025-10-13,Deposit,Mobile,iOS,88.53
ACT234512,CUST35059,2027-12-31,Transfer,Mobile,iOS,11.41
ACT234513,CUST42804,2026-07-07,Transfer,Mobile,Android,25.39
ACT234514,CUST15822,2024-04-23,View Account,Desktop,Web,74.93
ACT234515,CUST39488,2024-11-16,View Account,Desktop,Android,38.18
ACT234516,CUST39581,2026-12-07,View Account,Desktop,Android,4.07
ACT234517,CUST38602,2027-04-24,View Account,Mobile,Android,8.12
ACT234518,CUST06979,2028-08-16,Deposit,Mobile,Android,9.1
ACT234519,CUST03285,2026-01-25,Withdrawal,Desktop,iOS,18.92
ACT234520,CUST09571,2027-04-15,Login,Desktop,Android,5.71
ACT234521,CUST37364,2025-12-09,View Account,Mobile,Web,11.4
ACT234522,CUST49655,2025-12-16,Withdrawal,Desktop,iOS,33.76
ACT234523,CUST06278,2024-10-30,View Account,Mobile,Windows,
ACT234524,CUST08510,2029-06-20,Deposit,Desktop,Android,22.08
ACT234525,CUST27352,2026-02-25,,Tablet,iOS,11.68
ACT234526,CUST09566,2025-02-21,View Account,Mobile,iOS,17.1
ACT234527,CUST17060,2026-12-19,Logout,Tablet,Android,39.25
ACT234528,CUST13550,2025-06-15,View Account,Mobile,Android,10.33
ACT234529,CUST12387,2027-11-21,Transfer,Mobile,Web,37.79
ACT234530,CUST46631,2023-12-30,Login,Mobile,Android,5.58
ACT234531,CUST26235,2027-03-24,Transfer,Mobile,iOS,88.31
ACT234532,CUST17492,2025-07-21,Transfer,Mobile,Android,11.88
ACT234533,CUST45592,2026-07-02,Logout,Mobile,iOS,13.07
ACT234534,CUST33660,2027-07-29,Login,Desktop,Android,15.12
ACT234535,CUST40571,2026-01-07,Login,Tablet,iOS,8.69
ACT234536,CUST48017,2028-02-04,Login,Desktop,Web,25.33
ACT234537,CUST41103,2027-07-29,Profile Update,Tablet,Android,20.52
ACT234538,CUST44005,2026-08-28,Payment,Desktop,Web,20.27
ACT234539,CUST44214,2024-04-26,Login,Desktop,Web,16.71
ACT234540,CUST40608,2027-06-14,Logout,Mobile,Android,5.89
ACT234541,CUST25871,2026-05-18,View Account,Mobile,iOS,14.73
ACT234542,CUST44419,2025-02-19,View Account,Mobile,Android,36.5
ACT234543,CUST06427,2024-02-05,View Account,Desktop,Web,31.02
ACT234544,CUST13459,2028-11-02,View Account,Mobile,iOS,14.76
ACT234545,CUST25168,2025-05-07,Transfer,Desktop,Android,13.18
ACT234546,CUST48893,2026-06-28,View Account,Mobile,Windows,14.29
ACT234547,CUST23712,2025-12-28,View Account,,iOS,30.09
ACT234548,CUST36546,2026-10-01,View Account,Mobile,Web,14.39
ACT234549,CUST40757,2026-06-14,Login,,iOS,14.39
ACT234550,CUST37746,2026-11-07,View Account,Desktop,Android,25.6
ACT234551,CUST04071,2025-11-06,View Account,Tablet,Android,20.85
ACT234552,CUST18329,2027-06-20,Payment,Mobile,iOS,9.59
ACT234553,CUST12806,2026-04-30,View Account,Mobile,Android,27.49
ACT234554,CUST49095,2023-11-25,View Account,Mobile,Android,4.15
ACT234555,CUST43597,2027-01-08,View Account,Mobile,Web,6.81
ACT234556,CUST19891,2024-01-24,Transfer,Desktop,iOS,11.79
ACT234557,CUST20411,2026-08-12,Payment,Mobile,Android,7.7
ACT234558,CUST37456,2027-03-29,View Account,Tablet,iOS,8.6
ACT234559,CUST06819,2027-03-07,Profile Update,Mobile,Web,24.74
ACT234560,CUST33959,2025-06-03,Login,Desktop,Android,61.74
ACT234561,CUST35095,2026-12-30,Login,Mobile,Android,16.03
ACT234562,CUST34026,2026-02-14,View Account,Mobile,Android,10.97
ACT234563,CUST06699,2023-12-30,Deposit,Desktop,iOS,11.34
ACT234564,CUST16830,2024-02-13,Payment,Desktop,iOS,12.34
ACT234565,CUST21777,2028-11-02,Withdrawal,Mobile,iOS,22.55
ACT234566,CUST33178,2026-06-09,View Account,Mobile,iOS,15.27
ACT234567,CUST42018,2028-06-04,Login,Desktop,Web,7.52
ACT234568,CUST33965,2023-12-24,Payment,Desktop,Android,7.01
ACT234569,CUST35570,2027-05-05,View Account,Mobile,Web,20.62
ACT234570,CUST27927,2023-07-05,View Account,Mobile,Android,34.17
ACT234571,CUST15486,2025-12-24,Login,Mobile,IOS,19.06
ACT234572,CUST08952,2025-04-26,Payment,Mobile,Web,3.45
ACT234573,CUST08582,2026-11-10,View Account,Desktop,iOS,13.28
ACT234574,CUST41509,2027-03-14,View Account,Mobile,iOS,4.37
ACT234575,CUST06853,2026-01-17,Login,Desktop,iOS,29.33
ACT234576,CUST06575,2024-07-15,Payment,Desktop,Web,9.52
ACT234577,CUST13279,2026-12-05,View Account,Mobile,Android,24.42
ACT234578,CUST01682,2028-11-04,Logout,Tablet,Web,36.07
ACT234579,CUST24952,2029-01-15,Login,Mobile,Web,13.72
ACT234580,CUST27790,2026-12-21,Transfer,,Windows,34.85
ACT234581,CUST41590,2025-02-28,Transfer,Mobile,Web,9.1
ACT234582,CUST17578,2027-08-20,View Account,PC,Windows,40.8
ACT234583,CUST05549,2028-01-04,Login,Mobile,Android,
ACT234584,CUST25130,2027-04-22,View Account,Desktop,Android,21.59
ACT234585,CUST03884,2024-12-14,Login,Mobile,iOS,6.66
ACT234586,CUST41248,2028-08-29,Deposit,Mobile,iOS,2.57
ACT234587,CUST41502,2027-06-25,Login,Desktop,Windows,28.86
ACT234588,CUST11394,2024-08-13,Logout,Mobile,iOS,12.08
ACT234589,CUST47837,2023-04-07,Payment,Tablet,windows,10.38
ACT234590,CUST31508,2028-11-13,View Account,Desktop,Android,16.49
ACT234591,CUST43166,2027-12-21,Logout,Mobile,Android,28.94
ACT234592,CUST01513,2028-04-05,Payment,Mobile,Windows,4.53
ACT234593,CUST15871,2027-05-22,View Account,Mobile,iOS,12.82
ACT234594,CUST36275,2025-03-04,Logout,Desktop,iOS,6.04
ACT234595,CUST33826,2025-01-05,Login,Tablet,Android,6.52
ACT234596,CUST01206,2026-04-11,View Account,Tablet,iOS,51.92
ACT234597,CUST14896,2026-12-18,View Account,,iOS,9.23
ACT234598,CUST04819,2025-11-16,Logout,Mobile,Android,35.26
ACT234599,CUST15341,2024-07-19,View Account,Mobile,Android,9.39
ACT234600,CUST11195,2026-09-02,Login,Desktop,Android,13.9
ACT234601,CUST17656,2027-08-08,View Account,Mobile,Android,45.94
ACT234602,CUST17303,2024-01-17,Withdrawal,Desktop,iOS,16.96
ACT234603,CUST06345,2027-07-14,Login,Mobile,iOS,7.6
ACT234604,CUST31845,2027-01-03,View Account,Mobile,Windows,19.56
ACT234605,CUST37168,2026-01-03,Login,Mobile,Android,7.92
ACT234606,CUST35832,2024-06-12,View Account,Tablet,Windows,78.34
ACT234607,CUST05700,2026-06-01,Logout,Mobile,iOS,35.26
ACT234608,CUST38469,2027-02-05,Payment,Desktop,iOS,11.66
ACT234609,CUST40614,2027-07-08,View Account,Mobile,web,6.69
ACT234610,CUST14531,2027-05-14,Payment,Desktop,Android,19.47
ACT234611,CUST46574,2024-06-03,Logout,Mobile,iOS,7.66
ACT234612,CUST41816,2024-07-16,View Account,Mobile,Windows,10.46
ACT234613,CUST46821,2027-04-22,View Account,Mobile,Web,7.11
ACT234614,CUST25291,2027-02-10,Deposit,Desktop,Android,6.21
ACT234615,CUST44638,2027-10-19,Login,DESKTOP,iOS,12.09
ACT234616,CUST17844,2026-02-03,Transfer,Desktop,iOS,15.99
ACT234617,CUST13037,2024-08-22,Logout,Mobile,Android,5.27
ACT234618,CUST33237,2026-04-13,View Account,Mobile,iOS,22.84
ACT234619,CUST47295,2029-01-20,View Account,Mobile,iOS,20.45
ACT234620,CUST49118,2027-09-01,View Account,Mobile,iOS,18.09
ACT234621,CUST16830,2026-02-19,Transfer,Mobile,Web,18.4
ACT234622,CUST27926,2027-05-30,Login,Mobile,iOS,6.7
ACT234623,CUST45876,2026-09-20,View Account,Desktop,Web,39.44
ACT234624,CUST15507,2024-10-20,View Account,Desktop,iOS,29.18
ACT234625,CUST27887,2027-01-15,Withdrawal,Desktop,Android,32.91
ACT234626,CUST05449,2025-07-18,Transfer,,Windows,34.58
ACT234627,CUST32942,2027-06-17,Login,Desktop,iOS,14.29
ACT234628,CUST12995,2024-05-01,Login,Mobile,iOS,47.98
ACT234629,CUST29589,2023-12-12,Login,Desktop,Android,19.37
ACT234630,CUST38856,2026-11-23,View Account,Mobile,iOS,13.1
ACT234631,CUST48719,2026-08-11,Logout,Mobile,Windows,4.33
ACT234632,CUST05578,2026-08-30,Login,Mobile,iOS,12.76
ACT234633,CUST43373,2026-12-04,View Account,Mobile,iOS,3.38
ACT234634,CUST25640,2024-04-11,View Account,Desktop,Android,5.25
ACT234635,CUST21526,2025-11-03,View Account,Desktop,Android,22.39
ACT234636,CUST32305,2026-03-20,View Account,Mobile,Web,11.18
ACT234637,CUST41425,2025-09-12,Payment,Desktop,Android,24.75
ACT234638,CUST00916,2028-05-02,Payment,Tablet,Android,8.13
ACT234639,CUST33028,2027-05-22,Login,Tablet,Android,23.63
ACT234640,CUST02715,2026-10-16,Withdrawal,Mobile,Android,8.49
ACT234641,CUST31596,2026-12-05,Profile Update,Mobile,Android,17.02
ACT234642,CUST06133,2029-06-15,Profile Update,Mobile,Android,42.66
ACT234643,CUST27584,2028-11-03,View Account,Desktop,Android,29.28
ACT234644,CUST37549,2024-05-31,Login,Mobile,Android,5.48
ACT234645,CUST05699,2025-01-13,Login,Mobile,iOS,48.42
ACT234646,CUST37886,2026-09-25,View Account,Desktop,Android,24.87
ACT234647,CUST03595,2026-03-29,Transfer,Mobile,Android,12.88
ACT234648,CUST13754,2024-08-04,Transfer,Mobile,iOS,16.64
ACT234649,CUST12884,2026-09-25,View Account,Tablet,Android,10.43
ACT234650,CUST46232,2024-06-26,Logout,Mobile,iOS,13.29
ACT234651,CUST10741,2028-08-09,Payment,Desktop,Android,31.93
ACT234652,CUST31624,2026-03-01,View Account,Mobile,web,
ACT234653,CUST32006,2025-04-18,View Account,Mobile,iOS,1.96
ACT234654,CUST18911,2028-04-03,Profile Update,Mobile,Android,6.48
ACT234655,CUST21907,2026-01-11,View Account,Mobile,Android,23.7
ACT234656,CUST32562,2025-05-24,View Account,Mobile,Android,11.77
ACT234657,CUST23949,2026-12-19,Logout,Mobile,iOS,12.76
ACT234658,CUST26846,2025-07-26,Transfer,Desktop,Web,7.87
ACT234659,CUST33978,2026-06-08,View Account,Desktop,Android,2.24
ACT234660,CUST11200,2027-05-31,Payment,Mobile,Android,11.52
ACT234661,CUST22868,2026-08-09,Login,Desktop,Windows,11.28
ACT234662,CUST42168,2024-12-19,Withdrawal,Mobile,iOS,10.88
ACT234663,CUST24398,2025-11-17,Login,Mobile,Windows,20.75
ACT234664,CUST06802,2026-10-09,View Account,Mobile,Android,-129.0
ACT234665,CUST26011,2029-03-01,View Account,Desktop,Web,7.02
ACT234666,CUST20803,2027-02-25,View Account,Mobile,Web,0.0
ACT234667,CUST23613,2024-10-01,View Account,Mobile,iOS,22.31
ACT234668,CUST20772,2027-10-22,Login,Tablet,Android,30.53
ACT234669,CUST18541,2025-09-13,Logout,Mobile,Windows,22.5
ACT234670,CUST37593,2027-04-04,View Account,Mobile,Android,13.67
ACT234671,CUST20638,2025-09-20,Logout,Mobile,Windows,4.24
ACT234672,CUST27012,2026-12-12,Payment,Mobile,iOS,25.97
ACT234673,CUST03649,2026-11-23,View Account,Desktop,Android,8.85
ACT234674,CUST37275,2027-08-02,View Account,Mobile,iOS,18.04
ACT234675,CUST12453,2027-06-08,View Account,Mobile,Web,48.55
ACT234676,CUST31870,2025-03-19,Login,Desktop,Android,18.68
ACT234677,CUST40601,2027-04-03,View Account,Mobile,Android,35.45
ACT234678,CUST37720,2028-04-21,View Account,Mobile,iOS,19.55
ACT234679,CUST03802,2025-04-12,Transfer,Mobile,Android,25.24
ACT234680,CUST32538,2029-05-31,View Account,Tablet,Web,5.07
